sector,state,year,month,emissions_tco2,production_tonnes,energy_consumption_mwh,grid_carbon_intensity
aluminium,Andhra Pradesh,2023,7.0,675.0085465510583,55341.82449146129,802456.4551261887,0.7600000000000001
aluminium,Andhra Pradesh,2023,8.0,570.7390843378148,46075.71888892378,668097.9238893948,0.730717967697245
aluminium,Andhra Pradesh,2023,9.0,552.4070442971098,48149.57100882261,698168.7796279278,0.7200000000000001
aluminium,Andhra Pradesh,2023,10.0,677.9035848877197,53889.745657460524,781401.3120331776,0.730717967697245
aluminium,Andhra Pradesh,2023,11.0,558.7476885477579,51698.15851425306,749623.2984566693,0.76
aluminium,Andhra Pradesh,2023,12.0,587.6685255923277,50837.305137283314,737140.924490608,0.8
aluminium,Odisha,2015,,11140.336482343819,807912.5833642425,11714732.458781516,0.95
aluminium,Odisha,2016,,18146.576074738037,1326040.0479688311,19227580.69554805,0.95
aluminium,Odisha,2017,,9013.573113908818,742195.323227479,10761832.186798446,0.95
aluminium,Odisha,2018,,4410.193115048948,344644.1454863021,4997340.10955138,0.95
aluminium,Odisha,2019,,6852.1062140111535,564486.5867747297,8185055.50823358,0.95
aluminium,Odisha,2020,,22221.68697792741,1985573.8147603236,28790820.314024694,0.95
aluminium,Odisha,2021,,14201.898748213542,1068456.9281771483,15492625.458568651,0.95
aluminium,Odisha,2022,,23728.786652373095,1956852.696246605,28374364.095575772,0.95
aluminium,Odisha,2023,,16756.158185117245,1320797.1792265014,19151559.09878427,0.95
aluminium,Odisha,2020,1.0,298.0811939905497,26784.950725420946,388381.7855186037,0.9974999999999999
aluminium,Odisha,2020,2.0,315.53083859590475,26340.116079562617,381931.68315365794,1.0322724133595216
aluminium,Odisha,2020,3.0,432.9180347137774,35360.729941600846,512730.58415321226,1.045
aluminium,Odisha,2020,4.0,441.4071430780379,36066.46859363664,522963.7946077312,1.0322724133595216
aluminium,Odisha,2020,5.0,482.7284902210562,36720.738070627645,532450.7020241008,0.9974999999999999
aluminium,Odisha,2020,6.0,424.65219428700533,34897.74274655355,506017.2698250265,0.95
aluminium,Odisha,2020,7.0,315.0621160112457,28482.547933330698,412996.94503329514,0.9025
aluminium,Odisha,2020,8.0,331.27862330308966,27552.29990391623,399508.34860678535,0.8677275866404783
aluminium,Odisha,2020,9.0,367.0010466448821,30894.798473819807,447974.5778703872,0.855
aluminium,Odisha,2020,10.0,324.81203003350726,28818.937496298593,417874.5936963296,0.8677275866404783
aluminium,Odisha,2020,11.0,382.409793548386,34021.349258910355,493309.56425420014,0.9025
aluminium,Odisha,2020,12.0,355.01130029859667,28923.02169800784,419383.8146211137,0.95
aluminium,Odisha,2021,1.0,1188.7055264512476,95135.93403406224,1379471.0434939025,0.9974999999999999
aluminium,Odisha,2021,2.0,1005.4754589422847,80872.25073907414,1172647.635716575,1.0322724133595216
aluminium,Odisha,2021,3.0,1187.5217496034388,94760.46928298888,1374026.8046033387,1.045
aluminium,Odisha,2021,4.0,1006.3188809067319,90690.82379816842,1315016.945073442,1.0322724133595216
aluminium,Odisha,2021,5.0,1376.413744153374,105023.41961256048,1522839.584382127,0.9974999999999999
aluminium,Odisha,2021,6.0,1239.9641951443643,103701.22016762059,1503667.6924304985,0.95
aluminium,Odisha,2021,7.0,1084.7101221359949,94444.59657427725,1369446.65032702,0.9025
aluminium,Odisha,2021,8.0,964.9511879081408,82068.53029961378,1189993.6893443998,0.8677275866404783
aluminium,Odisha,2021,9.0,1295.8174899376274,98447.71657219634,1427491.8902968469,0.855
aluminium,Odisha,2021,10.0,1278.635036170237,101668.82757708116,1474197.9998676768,0.8677275866404783
aluminium,Odisha,2021,11.0,1176.42154743852,90438.57167727969,1311359.2893205555,0.9025
aluminium,Odisha,2021,12.0,1069.6596328556468,90120.61059874321,1306748.8536817764,0.95
aluminium,Odisha,2022,1.0,752.578080889216,58228.497218756944,844313.2096719757,0.9974999999999999
aluminium,Odisha,2022,2.0,551.6613621329793,48845.25364388522,708256.1778363356,1.0322724133595216
aluminium,Odisha,2022,3.0,787.7787404864636,63991.84614012106,927881.7690317554,1.045
aluminium,Odisha,2022,4.0,684.6935711291104,56759.63255586638,823014.6720600625,1.0322724133595216
aluminium,Odisha,2022,5.0,676.1384377199582,57523.76081014625,834094.5317471205,0.9974999999999999
aluminium,Odisha,2022,6.0,644.670046196809,58560.18899711488,849122.7404581658,0.95
aluminium,Odisha,2022,7.0,652.8922770893262,53732.022572233065,779114.3272973795,0.9025
aluminium,Odisha,2022,8.0,638.8221447388923,53794.85136548602,780025.3447995473,0.8677275866404783
aluminium,Odisha,2022,9.0,712.3799674379608,57728.77731595615,837067.2710813641,0.855
aluminium,Odisha,2022,10.0,687.4215812889184,54052.908236110714,783767.1694236053,0.8677275866404783
aluminium,Odisha,2022,11.0,679.1504654841596,54717.759335718285,793407.5103679152,0.9025
aluminium,Odisha,2022,12.0,735.13022005208,56258.96949856646,815755.0577292137,0.95
aluminium,Odisha,2023,1.0,1216.579206032954,106432.35742731181,1543269.1826960214,0.9974999999999999
aluminium,Odisha,2023,2.0,1040.434194658203,93643.7415460441,1357834.2524176394,1.0322724133595216
aluminium,Odisha,2023,3.0,1127.6396446215952,102149.14089545415,1481162.5429840852,1.045
aluminium,Odisha,2023,4.0,1281.886324094271,114246.87073887902,1656579.6257137458,1.0322724133595216
aluminium,Odisha,2023,5.0,1229.6867128305419,113431.96326940614,1644763.467406389,0.9974999999999999
aluminium,Odisha,2023,6.0,1383.7505289081043,112754.21348088805,1634936.0954728767,0.95
aluminium,Odisha,2023,7.0,1189.7553343288876,92127.5408107469,1335849.34175583,0.9025
aluminium,Odisha,2023,8.0,1115.4480893834022,100869.87529407386,1462613.1917640711,0.8677275866404783
aluminium,Odisha,2023,9.0,1374.4240856508393,111625.01950342995,1618562.7827997343,0.855
aluminium,Odisha,2023,10.0,1051.5543018980359,96779.11313775204,1403297.1404974046,0.8677275866404783
aluminium,Odisha,2023,11.0,1320.464314839556,109428.08615887261,1586707.249303653,0.9025
aluminium,Odisha,2023,12.0,1196.8082370741672,107687.81981194518,1561473.3872732052,0.95
aluminium,Jharkhand,2015,,22071.040964661002,1748447.2263212462,25352484.781658072,1.0
aluminium,Jharkhand,2016,,23254.041405420845,1967813.618554488,28533297.469040077,1.0
aluminium,Jharkhand,2017,,18278.119682474065,1502713.0683151803,21789339.490570113,1.0
aluminium,Jharkhand,2018,,7248.593642016906,585275.5743125723,8486495.827532297,1.0
aluminium,Jharkhand,2019,,26013.99141944524,1962962.0011652887,28462949.016896687,1.0
aluminium,Jharkhand,2020,,22307.150876509502,1842035.4814124552,26709514.4804806,1.0
aluminium,Jharkhand,2021,,1124.1887509330136,107801.77726408721,1563125.7703292647,1.0
aluminium,Jharkhand,2022,,10779.348999303627,824133.9025100494,11949941.586395716,1.0
aluminium,Jharkhand,2023,,19159.47792899058,1411661.0192418657,20469084.779007055,1.0
aluminium,Jharkhand,2020,1.0,392.39992697224307,33688.03776048917,488476.547527093,1.05
aluminium,Jharkhand,2020,2.0,428.6051758519498,35426.36968947732,513682.3604974211,1.0866025403784438
aluminium,Jharkhand,2020,3.0,463.7626119166534,37705.3384277157,546727.4072018777,1.1
aluminium,Jharkhand,2020,4.0,546.3294868380453,42418.55673076364,615069.0725960727,1.0866025403784438
aluminium,Jharkhand,2020,5.0,486.4334816680765,44157.805939390804,640288.1861211667,1.05
aluminium,Jharkhand,2020,6.0,514.5257876633846,40169.49677385405,582457.7032208837,1.0
aluminium,Jharkhand,2020,7.0,449.2555567584436,39284.49612937289,569625.193875907,0.9500000000000001
aluminium,Jharkhand,2020,8.0,436.4089170937552,35573.3283630587,515813.2612643512,0.9133974596215562
aluminium,Jharkhand,2020,9.0,390.00186120229586,33878.767552682504,491242.1295138963,0.9
aluminium,Jharkhand,2020,10.0,425.501666747915,36974.64266627579,536132.318660999,0.9133974596215562
aluminium,Jharkhand,2020,11.0,434.292629532759,36456.81918559308,528623.8781910996,0.95
aluminium,Jharkhand,2020,12.0,397.6519153456999,34417.426177818255,499052.6795783647,1.0
aluminium,Jharkhand,2021,1.0,999.9648401899133,86461.37136320373,1253689.884766454,1.05
aluminium,Jharkhand,2021,2.0,871.8940659285543,71007.70874602003,1029611.7768172903,1.0866025403784438
aluminium,Jharkhand,2021,3.0,1039.2843850078523,96028.9373469398,1392419.591530627,1.1
aluminium,Jharkhand,2021,4.0,1170.0755985261032,91212.95184401893,1322587.8017382745,1.0866025403784438
aluminium,Jharkhand,2021,5.0,1029.3082039229976,92703.27710939654,1344197.51808625,1.05
aluminium,Jharkhand,2021,6.0,1071.0508145984354,87549.28135960165,1269464.579714224,1.0
aluminium,Jharkhand,2021,7.0,1068.617596606574,89168.26915624911,1292939.9027656121,0.9500000000000001
aluminium,Jharkhand,2021,8.0,824.6725736250885,73414.6516902108,1064512.4495080565,0.9133974596215562
aluminium,Jharkhand,2021,9.0,863.3118390824536,79848.7879547871,1157807.425344413,0.9
aluminium,Jharkhand,2021,10.0,942.8792095908906,81841.1755471598,1186697.0454338172,0.9133974596215562
aluminium,Jharkhand,2021,11.0,894.6860552888022,79824.58949596046,1157456.5476914267,0.95
aluminium,Jharkhand,2021,12.0,1071.9841793014687,88387.91053543703,1281624.7027638368,1.0
aluminium,Jharkhand,2022,1.0,857.479189358771,73077.75937636262,1059627.510957258,1.05
aluminium,Jharkhand,2022,2.0,845.0750901525525,69452.09711273739,1007055.4081346922,1.0866025403784438
aluminium,Jharkhand,2022,3.0,946.3881522287677,72310.37779458043,1048500.4780214162,1.1
aluminium,Jharkhand,2022,4.0,940.1882836580221,81857.9667672435,1186940.5181250307,1.0866025403784438
aluminium,Jharkhand,2022,5.0,874.6753476003864,69993.5943389786,1014907.1179151897,1.05
aluminium,Jharkhand,2022,6.0,814.3508719986248,75035.9104630388,1088020.7017140626,1.0
aluminium,Jharkhand,2022,7.0,768.3407130964505,68705.83089949425,996234.5480426666,0.9500000000000001
aluminium,Jharkhand,2022,8.0,768.6435829446716,65122.83323331949,944281.0818831327,0.9133974596215562
aluminium,Jharkhand,2022,9.0,821.6468762173266,74878.14256376651,1085733.0671746144,0.9
aluminium,Jharkhand,2022,10.0,971.9453021481204,78377.89187698839,1136479.4322163316,0.9133974596215562
aluminium,Jharkhand,2022,11.0,969.9522953270086,75085.27181871065,1088736.4413713044,0.95
aluminium,Jharkhand,2022,12.0,806.8873804936868,74466.58177541,1079765.435743445,1.0
aluminium,Jharkhand,2023,1.0,1070.8429476100468,91013.42501911572,1319694.662777178,1.05
aluminium,Jharkhand,2023,2.0,1020.0912408227205,79262.75923194904,1149310.008863261,1.0866025403784438
aluminium,Jharkhand,2023,3.0,1198.550128820636,91629.22817119236,1328623.808482289,1.1
aluminium,Jharkhand,2023,4.0,1119.7731863668416,101876.5534259671,1477210.024676523,1.0866025403784438
aluminium,Jharkhand,2023,5.0,1304.6343520652622,102914.17354232332,1492255.516363688,1.05
aluminium,Jharkhand,2023,6.0,1082.7004301640309,95235.43624582823,1380913.8255645093,1.0
aluminium,Jharkhand,2023,7.0,1036.7695757473416,92049.98362071988,1334724.7625004384,0.9500000000000001
aluminium,Jharkhand,2023,8.0,1062.1696098198822,95200.80015904616,1380411.6023061695,0.9133974596215562
aluminium,Jharkhand,2023,9.0,1078.3950860902291,83971.17815550353,1217582.083254801,0.9
aluminium,Jharkhand,2023,10.0,1134.373114446115,100990.31912642304,1464359.6273331342,0.9133974596215562
aluminium,Jharkhand,2023,11.0,1032.2385121357647,88573.62278989375,1284317.5304534594,0.95
aluminium,Jharkhand,2023,12.0,1158.7569004642824,91672.31408178486,1329248.5541858806,1.0
aluminium,Chhattisgarh,2015,,11102.477192918466,1034744.536814388,15003795.783808626,0.95
aluminium,Chhattisgarh,2016,,8954.780208873563,760027.685642268,11020401.441812886,0.95
aluminium,Chhattisgarh,2017,,2137.1048906754154,182857.5363814,2651434.2775303,0.95
aluminium,Chhattisgarh,2018,,16462.16612587117,1331787.1301827375,19310913.387649693,0.95
aluminium,Chhattisgarh,2019,,15752.913456590068,1324209.9860613106,19201044.797889005,0.95
aluminium,Chhattisgarh,2020,,19379.970982148134,1645867.7887065886,23865082.936245535,0.95
aluminium,Chhattisgarh,2021,,2575.6304475176717,226791.39488919853,3288475.2258933787,0.95
aluminium,Chhattisgarh,2022,,21172.65867882064,1807951.6883578512,26215299.48118884,0.95
aluminium,Chhattisgarh,2023,,9174.251529932995,729255.7489647374,10574208.359988693,0.95
aluminium,Chhattisgarh,2020,1.0,147.4917483748409,11800.10699117902,171101.5513720958,0.9974999999999999
aluminium,Chhattisgarh,2020,2.0,132.6178902417117,10262.298755889347,148803.33196039553,1.0322724133595216
aluminium,Chhattisgarh,2020,3.0,142.44998130588058,12846.184651164702,186269.67744188817,1.045
aluminium,Chhattisgarh,2020,4.0,149.77510285958527,12437.847486006021,180348.78854708732,1.0322724133595216
aluminium,Chhattisgarh,2020,5.0,143.94490993307372,11987.275414369507,173815.49350835785,0.9974999999999999
aluminium,Chhattisgarh,2020,6.0,157.9633339063474,11971.154456073857,173581.7396130709,0.95
aluminium,Chhattisgarh,2020,7.0,133.56039804838844,12341.5709529862,178952.7788182999,0.9025
aluminium,Chhattisgarh,2020,8.0,129.51593722319225,10669.185219543717,154703.1856833839,0.8677275866404783
aluminium,Chhattisgarh,2020,9.0,150.31533859128285,11725.001255937217,170012.51821108966,0.855
aluminium,Chhattisgarh,2020,10.0,150.6777346429726,12653.314214715514,183473.05611337494,0.8677275866404783
aluminium,Chhattisgarh,2020,11.0,139.7832104674573,10828.523841796763,157013.59570605308,0.9025
aluminium,Chhattisgarh,2020,12.0,132.99661589424545,11099.807368114944,160947.2068376667,0.95
aluminium,Chhattisgarh,2021,1.0,1330.1348085362622,107163.26811296113,1553867.3876379363,0.9974999999999999
aluminium,Chhattisgarh,2021,2.0,1204.2637767852736,106139.26265416792,1539019.3084854349,1.0322724133595216
aluminium,Chhattisgarh,2021,3.0,1270.3876156081337,106417.45453983187,1543053.0908275621,1.045
aluminium,Chhattisgarh,2021,4.0,1289.809278275823,108285.48541145878,1570139.5384661523,1.0322724133595216
aluminium,Chhattisgarh,2021,5.0,1346.8096249404339,108557.75804313294,1574087.4916254277,0.9974999999999999
aluminium,Chhattisgarh,2021,6.0,1320.7097338437381,105876.41354286218,1535207.9963715016,0.95
aluminium,Chhattisgarh,2021,7.0,1112.327760899856,100580.37238187637,1458415.3995372073,0.9025
aluminium,Chhattisgarh,2021,8.0,1108.1489188358548,96792.20067998442,1403486.9098597742,0.8677275866404783
aluminium,Chhattisgarh,2021,9.0,1374.3719652735863,112290.97241363917,1628219.099997768,0.855
aluminium,Chhattisgarh,2021,10.0,1414.57080709536,114222.53844664613,1656226.8074763687,0.8677275866404783
aluminium,Chhattisgarh,2021,11.0,1143.0219303136582,96339.07334073774,1396916.5634406973,0.9025
aluminium,Chhattisgarh,2021,12.0,1326.70843361876,113020.16721067466,1638792.4245547825,0.95
aluminium,Chhattisgarh,2022,1.0,1323.1342639883717,114674.40891980744,1662778.929337208,0.9974999999999999
aluminium,Chhattisgarh,2022,2.0,1094.1589969529268,98975.31720939094,1435142.0995361686,1.0322724133595216
aluminium,Chhattisgarh,2022,3.0,1409.013027210042,119708.11244000502,1735767.6303800729,1.045
aluminium,Chhattisgarh,2022,4.0,1632.1129779958535,123949.5047522776,1797267.8189080253,1.0322724133595216
aluminium,Chhattisgarh,2022,5.0,1563.4600878970803,124156.29936470662,1800266.340788246,0.9974999999999999
aluminium,Chhattisgarh,2022,6.0,1466.0696400296863,112503.92358705886,1631306.8920123535,0.95
aluminium,Chhattisgarh,2022,7.0,1287.247864766087,117085.8534804144,1697744.875466009,0.9025
aluminium,Chhattisgarh,2022,8.0,1233.2553477478978,97465.20454191929,1413245.4658578297,0.8677275866404783
aluminium,Chhattisgarh,2022,9.0,1315.5200195222403,116968.04750106075,1696036.6887653808,0.855
aluminium,Chhattisgarh,2022,10.0,1385.9188281747256,117707.34791495527,1706756.5447668515,0.8677275866404783
aluminium,Chhattisgarh,2022,11.0,1147.8016199335257,105048.79644988595,1523207.5485233462,0.9025
aluminium,Chhattisgarh,2022,12.0,1380.0805924714543,115958.32290257046,1681395.6820872717,0.95
aluminium,Chhattisgarh,2023,1.0,552.0264655449517,42301.58922618638,613373.0437797025,0.9974999999999999
aluminium,Chhattisgarh,2023,2.0,477.40443696382323,40222.40740001347,583224.9073001953,1.0322724133595216
aluminium,Chhattisgarh,2023,3.0,555.3650781193581,44278.088939592555,642032.289624092,1.045
aluminium,Chhattisgarh,2023,4.0,541.884538518126,41403.73507596645,600354.1586015135,1.0322724133595216
aluminium,Chhattisgarh,2023,5.0,487.26639944271216,40973.45986704442,594115.168072144,0.9974999999999999
aluminium,Chhattisgarh,2023,6.0,521.0794246506955,46323.8255105192,671695.4699025284,0.95
aluminium,Chhattisgarh,2023,7.0,469.9618791799969,37418.39527930341,542566.7315498994,0.9025
aluminium,Chhattisgarh,2023,8.0,473.20615901240706,39564.4787638771,573684.942076218,0.8677275866404783
aluminium,Chhattisgarh,2023,9.0,491.7175441146012,42106.4974325877,610544.2127725217,0.855
aluminium,Chhattisgarh,2023,10.0,522.6883021009556,41445.69083631716,600962.5171265989,0.8677275866404783
aluminium,Chhattisgarh,2023,11.0,434.7122507946864,38010.83347384313,551157.0853707254,0.9025
aluminium,Chhattisgarh,2023,12.0,540.0097978134911,42874.88202106853,621685.7893054937,0.95
aluminium,West Bengal,2015,,12568.610962310018,1167953.4553514924,16935325.10259664,0.9
aluminium,West Bengal,2016,,12413.068313013879,1100507.9995796871,15957365.993905464,0.9
aluminium,West Bengal,2017,,15086.770708052958,1429947.9603377858,20734245.424897894,0.9
aluminium,West Bengal,2018,,15841.280822293624,1183148.7615402946,17155657.042334273,0.9
aluminium,West Bengal,2019,,11240.73097593154,973989.4181303738,14122846.56289042,0.9
aluminium,West Bengal,2020,,6414.870935098656,601875.7897679728,8727198.951635605,0.9
aluminium,West Bengal,2021,,5242.81813149351,427938.66119700705,6205110.587356602,0.9
aluminium,West Bengal,2022,,7204.908456392564,685017.8824343565,9932759.295298168,0.9
aluminium,West Bengal,2023,,15519.604527921114,1232993.79325157,17878410.002147768,0.9
aluminium,West Bengal,2020,1.0,1122.8840950038878,87724.27362602424,1272001.9675773515,0.9450000000000001
aluminium,West Bengal,2020,2.0,1045.610301482562,85931.90024823377,1246012.5535993897,0.9779422863405994
aluminium,West Bengal,2020,3.0,1105.3605109597763,97918.09330945968,1419812.3529871653,0.9900000000000001
aluminium,West Bengal,2020,4.0,1361.9834504497678,109235.4704465206,1583914.3214745487,0.9779422863405994
aluminium,West Bengal,2020,5.0,1363.7383528754435,110346.08307512732,1600018.2045893462,0.9450000000000001
aluminium,West Bengal,2020,6.0,1152.2465831338732,100197.36311866203,1452861.7652205995,0.9
aluminium,West Bengal,2020,7.0,1242.6138792680315,98875.52601098707,1433695.1271593126,0.8550000000000001
aluminium,West Bengal,2020,8.0,1047.2217050744844,84635.4098625631,1227213.4430071649,0.8220577136594006
aluminium,West Bengal,2020,9.0,1169.567699849816,95134.37582892618,1379448.4495194296,0.81
aluminium,West Bengal,2020,10.0,1095.1100251509615,91587.34122659394,1328016.4477856122,0.8220577136594006
aluminium,West Bengal,2020,11.0,1063.5388818387662,83558.68883592513,1211600.9881209144,0.855
aluminium,West Bengal,2020,12.0,1237.5404359722224,96483.27777912657,1399007.5277973353,0.9
aluminium,West Bengal,2021,1.0,1500.0750421488033,121169.30057363988,1756954.8583177782,0.9450000000000001
aluminium,West Bengal,2021,2.0,1231.031494041303,112446.7673460602,1630478.1265178728,0.9779422863405994
aluminium,West Bengal,2021,3.0,1638.3128935278264,127343.22903150345,1846476.8209568,0.9900000000000001
aluminium,West Bengal,2021,4.0,1900.3114381029588,148262.61943359594,2149807.9817871414,0.9779422863405994
aluminium,West Bengal,2021,5.0,1733.6704514378607,154436.0802449318,2239323.1635515112,0.9450000000000001
aluminium,West Bengal,2021,6.0,1376.730024836806,126262.52729701437,1830806.6458067084,0.9
aluminium,West Bengal,2021,7.0,1512.172081900436,135890.05883268185,1970405.8530738868,0.8550000000000001
aluminium,West Bengal,2021,8.0,1637.1791729394915,125555.27147355807,1820551.436366592,0.8220577136594006
aluminium,West Bengal,2021,9.0,1554.9952690065136,123218.21565785252,1786664.1270388614,0.81
aluminium,West Bengal,2021,10.0,1558.3240013250888,118815.05403339726,1722818.2834842603,0.8220577136594006
aluminium,West Bengal,2021,11.0,1707.2306002786704,130942.18228808537,1898661.6431772378,0.855
aluminium,West Bengal,2021,12.0,1540.5499961403998,119602.3355678614,1734233.8657339904,0.9
aluminium,West Bengal,2022,1.0,1676.6639811886503,138047.70857685013,2001691.7743643268,0.9450000000000001
aluminium,West Bengal,2022,2.0,1621.0857185968196,133433.52035720376,1934786.0451794544,0.9779422863405994
aluminium,West Bengal,2022,3.0,1758.1648837110474,145194.79275219108,2105324.4949067705,0.9900000000000001
aluminium,West Bengal,2022,4.0,1965.5080055837134,158729.32103079918,2301575.154946588,0.9779422863405994
aluminium,West Bengal,2022,5.0,1977.4082692554489,171860.49323727185,2491977.1519404417,0.9450000000000001
aluminium,West Bengal,2022,6.0,1970.5274095074558,166359.44431917134,2412211.9426279846,0.9
aluminium,West Bengal,2022,7.0,1546.8316766108353,138974.08896815873,2015124.2900383016,0.8550000000000001
aluminium,West Bengal,2022,8.0,1619.7710954310508,131363.96615254413,1904777.50921189,0.8220577136594006
aluminium,West Bengal,2022,9.0,1827.3286853385982,145863.11200489398,2115015.124070963,0.81
aluminium,West Bengal,2022,10.0,1553.9461751490485,136509.89232492412,1979393.4387113997,0.8220577136594006
aluminium,West Bengal,2022,11.0,1977.8968355876877,157211.18288053633,2279562.151767777,0.855
aluminium,West Bengal,2022,12.0,1585.8504692049748,134905.3501203109,1956127.576744508,0.9
aluminium,West Bengal,2023,1.0,1118.7044934040714,93269.86814142232,1352413.0880506237,0.9450000000000001
aluminium,West Bengal,2023,2.0,1110.7911744207745,96920.0026471945,1405340.0383843202,0.9779422863405994
aluminium,West Bengal,2023,3.0,1162.6516182659414,99200.01478352018,1438400.2143610425,0.9900000000000001
aluminium,West Bengal,2023,4.0,1372.2779968328864,117296.47924216269,1700798.9490113591,0.9779422863405994
aluminium,West Bengal,2023,5.0,1367.5961916572367,110869.21060776919,1607603.5538126533,0.9450000000000001
aluminium,West Bengal,2023,6.0,1241.0464627113781,104309.64015399221,1512489.782232887,0.9
aluminium,West Bengal,2023,7.0,1246.4973662558275,100214.41801523087,1453109.0612208475,0.8550000000000001
aluminium,West Bengal,2023,8.0,1223.127186354435,94646.30286388648,1372371.391526354,0.8220577136594006
aluminium,West Bengal,2023,9.0,1147.5215117672199,91348.48661752186,1324553.055954067,0.81
aluminium,West Bengal,2023,10.0,1366.511451305617,110103.47583468328,1596500.3996029077,0.8220577136594006
aluminium,West Bengal,2023,11.0,1307.4365132781338,100784.25088099681,1461371.6377744537,0.855
aluminium,West Bengal,2023,12.0,1249.4235356592153,104286.19641728433,1512149.8480506227,0.9
chemicals,Maharashtra,2015,,7370.058914384145,4945961.609109892,9891923.218219783,0.85
chemicals,Maharashtra,2016,,5211.692552363907,3626470.207974365,7252940.41594873,0.85
chemicals,Maharashtra,2017,,4819.20640599711,2843102.398998151,5686204.797996302,0.85
chemicals,Maharashtra,2018,,6712.854810774835,3992453.695186427,7984907.390372854,0.85
chemicals,Maharashtra,2019,,4293.041982620818,3356986.9055675734,6713973.811135147,0.85
chemicals,Maharashtra,2020,,7087.600790090428,4555935.544427603,9111871.088855205,0.85
chemicals,Maharashtra,2021,,4404.44862671979,3061235.321894666,6122470.643789332,0.85
chemicals,Maharashtra,2022,,833.9353433455726,575931.1995546274,1151862.3991092548,0.85
chemicals,Maharashtra,2023,,4083.622836717104,2975262.2006419944,5950524.401283989,0.85
chemicals,Maharashtra,2020,1.0,513.4013785496956,319903.43459304335,639806.8691860867,0.8925
chemicals,Maharashtra,2020,2.0,482.35855266592756,315074.408768481,630148.817536962,0.9236121593216773
chemicals,Maharashtra,2020,3.0,628.1459620223744,395533.50225121906,791067.0045024381,0.935
chemicals,Maharashtra,2020,4.0,617.7874532786839,380316.42511961213,760632.8502392243,0.9236121593216773
chemicals,Maharashtra,2020,5.0,575.4354175938986,376564.0892116381,753128.1784232762,0.8925
chemicals,Maharashtra,2020,6.0,489.50427076194006,360756.8709108567,721513.7418217134,0.85
chemicals,Maharashtra,2020,7.0,576.2376973883604,388030.27013227006,776060.5402645401,0.8075
chemicals,Maharashtra,2020,8.0,524.1840984033133,373456.4860823845,746912.972164769,0.7763878406783227
chemicals,Maharashtra,2020,9.0,636.0537966156834,394123.92672121484,788247.8534424297,0.765
chemicals,Maharashtra,2020,10.0,634.5088904562203,396177.1970666547,792354.3941333094,0.7763878406783227
chemicals,Maharashtra,2020,11.0,575.5546592912397,357343.7935659983,714687.5871319966,0.8075
chemicals,Maharashtra,2020,12.0,563.041621460165,375034.0841816228,750068.1683632456,0.85
chemicals,Maharashtra,2021,1.0,244.6889797226336,163916.98332851162,327833.96665702324,0.8925
chemicals,Maharashtra,2021,2.0,221.31954946460095,138142.86325387808,276285.72650775616,0.9236121593216773
chemicals,Maharashtra,2021,3.0,270.3470944152761,178128.88193674874,356257.7638734975,0.935
chemicals,Maharashtra,2021,4.0,280.39383951363317,173501.85886606824,347003.7177321365,0.9236121593216773
chemicals,Maharashtra,2021,5.0,264.4420190679455,169276.67891120721,338553.35782241443,0.8925
chemicals,Maharashtra,2021,6.0,242.23370182644052,155976.5580651409,311953.1161302818,0.85
chemicals,Maharashtra,2021,7.0,210.94661450782098,140968.98258818476,281937.96517636953,0.8075
chemicals,Maharashtra,2021,8.0,201.20911427630784,145061.38668968072,290122.77337936143,0.7763878406783227
chemicals,Maharashtra,2021,9.0,250.34962387400032,168012.08368199263,336024.16736398527,0.765
chemicals,Maharashtra,2021,10.0,239.9943539391815,158679.01764732526,317358.03529465053,0.7763878406783227
chemicals,Maharashtra,2021,11.0,235.7861779938035,157230.24287458486,314460.4857491697,0.8075
chemicals,Maharashtra,2021,12.0,248.06037101033994,158646.6668637845,317293.333727569,0.85
chemicals,Maharashtra,2022,1.0,390.5167693952384,243355.11779546796,486710.2355909359,0.8925
chemicals,Maharashtra,2022,2.0,331.39128828526106,230902.9575724057,461805.9151448114,0.9236121593216773
chemicals,Maharashtra,2022,3.0,410.07972046072535,284023.7883935696,568047.5767871392,0.935
chemicals,Maharashtra,2022,4.0,390.7433287101885,272786.1669584178,545572.3339168356,0.9236121593216773
chemicals,Maharashtra,2022,5.0,420.2755231807287,291994.76151180535,583989.5230236107,0.8925
chemicals,Maharashtra,2022,6.0,433.4792284574134,277600.14748787857,555200.2949757571,0.85
chemicals,Maharashtra,2022,7.0,423.4846587731636,259394.34754464903,518788.69508929807,0.8075
chemicals,Maharashtra,2022,8.0,383.75398245516607,235082.00699323555,470164.0139864711,0.7763878406783227
chemicals,Maharashtra,2022,9.0,393.2888756799955,263445.22542824043,526890.4508564809,0.765
chemicals,Maharashtra,2022,10.0,404.84008131100313,270929.76297918765,541859.5259583753,0.7763878406783227
chemicals,Maharashtra,2022,11.0,381.51190964851685,272644.4540393322,545288.9080786644,0.8075
chemicals,Maharashtra,2022,12.0,329.98903318446105,243090.92872772622,486181.85745545244,0.85
chemicals,Maharashtra,2023,1.0,354.36943190665295,238739.0304961278,477478.0609922556,0.8925
chemicals,Maharashtra,2023,2.0,324.2210451363305,207355.2644093342,414710.5288186684,0.9236121593216773
chemicals,Maharashtra,2023,3.0,398.3586928837418,272377.93626980815,544755.8725396163,0.935
chemicals,Maharashtra,2023,4.0,364.2614037992247,246511.56187713955,493023.1237542791,0.9236121593216773
